,MachineID,OperatingTemperature,VibrationLevel,CycleCount,AmbientTemperature,OperatingHours,FailureProbability,FailureStatus
303,M2,76.05581741865673,0.4140300932225664,6035,21.788048591732764,13,0.4168965015021229,0
304,M2,62.22670813504096,0.5813275603505562,9256,26.17762196871916,19,0.4327179479968329,0
305,M1,94.49531274620723,0.4641686105274905,9312,18.20018604263527,21,0.4830030293580183,0
306,M4,46.30644076182961,0.6378020177399126,4660,31.069561399021104,6,0.3817444486780313,0
307,M2,81.36679199865605,0.4260204378704203,3322,22.74272196002976,4,0.3246197883186849,0
308,M4,82.30109371525785,0.5173519226353551,5464,20.130426655456677,3,0.4745279821071127,0
309,M2,61.56420443982746,0.6420746556992237,4457,22.26247421944254,3,0.6173303177665679,0
310,M4,76.0119618313326,0.3584357885122103,4057,23.7848756297304,4,0.3227134110884745,0
311,M3,46.11859168790468,0.5203318861014694,9472,27.60025834421214,5,0.1899493608376764,0
312,M4,90.523566185987,0.5596652546220194,2548,25.877932477117444,8,0.5561900080964001,0
313,M3,66.59220383680726,0.6052658671715128,4944,25.043134780758,16,0.3853197239002248,0
314,M3,58.61907257137809,0.5599932508517174,1751,27.222219872025423,22,0.3599988167729141,0
315,M4,90.0200557780895,0.5866054948736887,2797,22.40456009141439,3,0.5666858845992044,0
316,M3,56.05803415847572,0.610408327668085,9902,20.645605270516707,12,0.3951220177602162,0
317,M1,42.111737393893904,0.5498130434751511,2466,20.912852031808367,8,0.3539010316521897,0
318,M3,40.725345289580176,0.5563294031984776,6731,29.77871633566605,13,0.2771175189138762,0
319,M2,83.09100387944999,0.4140242894700426,4454,31.47725617486667,4,0.4381026051705022,0
320,M4,44.47551943796283,0.5530117527263999,8140,24.317387514031896,14,0.3392730171480164,0
321,M1,104.76067638642787,0.7219966752956741,3545,29.73148952652436,14,0.8674960476592656,1
322,M4,31.37612355162777,0.43546993083512,4571,16.7931842825386,13,0.141748808232672,0
323,M2,104.55572216579668,0.4305139357593194,5525,22.0623717758547,6,0.4928743315379649,0
324,M2,73.55159763047482,0.5357896176554054,7559,22.5066079940317,17,0.5555537747358035,0
325,M2,67.84111483900067,0.5451278748027186,1184,33.58578737526423,4,0.3543062866270816,0
326,M3,58.22416352381791,0.2495111862933289,3217,29.92213893291392,8,0.1309744143635305,0
327,M3,75.57817276119103,0.533386296504103,2469,25.941116590580897,17,0.5241531352421316,0
328,M4,69.55995694271036,0.3746993856050536,7913,31.22903029085824,3,0.3399901529770412,0
329,M4,93.84849185688772,0.4619789801277009,8830,30.70548101642156,17,0.5269783596315983,0
330,M1,70.65399577099349,0.4378174427090615,2280,32.31120089443201,9,0.4357415995691683,0
331,M1,73.06129782511657,0.4916300110224901,2512,29.110238933022643,2,0.4273529494638074,0
332,M4,62.02085097658529,0.625919532980558,8054,22.084515843064512,13,0.4423182849142521,0
333,M3,69.38259005114851,0.447015782956024,9424,20.59876688026123,20,0.347508273717554,0
334,M2,75.98370522111661,0.4924346490222762,3715,17.306249725345726,2,0.4826864295283905,0
335,M4,34.436577492449885,0.4853584980700486,5712,26.629518750615333,20,0.1837879738508252,0
336,M1,42.055187843936,0.5807758368824957,5006,24.828298077470222,11,0.3294238307779619,0
337,M3,84.0349813484701,0.6593672465305911,2872,22.491380655245507,22,0.5466526733441864,0
338,M4,74.76162697054605,0.4459921807225607,7290,23.0426253913081,15,0.320724045174636,0
339,M4,67.61359254987657,0.6238781179761456,1340,34.72072118794612,11,0.4938748736034926,0
340,M3,70.05733077419517,0.4916569829065725,2354,28.728428967556965,23,0.3257992425319402,0
341,M4,78.17943754068476,0.5740867264191114,5597,38.83256227673144,3,0.5439236135237473,0
342,M3,59.0316225544166,0.5329580722948242,9041,29.15556749744169,3,0.3844815040031288,0
343,M2,54.107242733503554,0.7667653828510905,1852,24.890920756124014,12,0.5337939050379725,0
344,M3,73.9740229425048,0.3958744504220023,4799,24.43378355782423,5,0.3903784029123456,0
345,M3,50.71736972632299,0.5134655960452272,5851,17.882232350138935,20,0.2404622888659337,0
346,M3,77.60961032142443,0.4925184656268379,3584,18.64147111146879,7,0.4276075131785703,0
347,M4,35.97019365742541,0.4551075506539048,6955,23.2135128429873,7,0.1813807731419248,0
348,M4,91.3704352521594,0.5523493935095193,6972,22.838138798120845,13,0.6138839661486506,0
349,M3,79.58148928746691,0.3460526401845506,5250,20.424067169301644,9,0.294647420686568,0
350,M4,75.16337758840183,0.3924552847601313,1715,30.66083536221176,21,0.3070061309611214,0
351,M1,90.14799989319108,0.3724845885057323,3496,19.384752332198776,13,0.3943833558468697,0
352,M1,103.97619495011014,0.5598978719415251,8582,33.6500508691106,12,0.7308489612892248,1
353,M4,90.22478548174968,0.5757948146356457,4115,18.902220529434416,13,0.7350119386714999,1
354,M4,32.70833431628895,0.4533648909286694,2150,33.80222603737312,10,0.1719451563648475,0
355,M3,44.59766396876021,0.4575030703679503,8910,24.91727949472113,1,0.2424107524104831,0
356,M2,55.90966471626312,0.5145667699196602,5959,32.798995339319006,8,0.3387404224298845,0
357,M4,70.31149900871281,0.7143421244948942,4978,21.73981560173624,22,0.5365478086271874,0
358,M1,77.8816205010682,0.3764668769052717,7779,31.858248184281862,16,0.3758558309858869,0
359,M3,53.80933195349419,0.4726503555861199,1912,22.8754190475626,13,0.3145607111498291,0
360,M4,71.90914944012485,0.561794958413088,1889,31.352157882147807,3,0.5162415777524302,0
361,M1,55.9396930953866,0.5577766553740903,10630,29.5928905432936,3,0.3840822286412658,0
362,M1,57.78362575613036,0.5483899346496879,5183,24.373241735813192,5,0.3392488256300408,0
363,M2,40.60472903981922,0.6365218699101913,8760,29.092898651933723,11,0.3708882838990417,0
364,M3,52.02640112122727,0.2710621706117895,3799,21.02045711475717,7,0.0443078776819267,0
365,M3,43.95496236703984,0.6162490613336895,2255,32.12379112772847,21,0.3182109945883304,0
366,M2,50.99102049660072,0.4206482498135991,6621,21.88424000691925,10,0.2101328003539092,0
367,M2,90.8841258036642,0.4195937195014147,8437,23.28125854309031,10,0.3556185720564472,0
368,M3,51.24450884178051,0.5333818338945598,6604,26.00976443875472,20,0.3527795980144954,0
369,M3,123.54913782989055,0.6428328833333412,4501,29.6626956765735,2,0.8968269573517537,1
370,M4,79.39711217995513,0.5510465021258655,4681,35.19615322099274,3,0.4426773712122713,0
371,M4,73.72658939715531,0.6236087061196821,4119,23.438606177016485,8,0.5218934442787935,0
372,M2,52.5756513517693,0.5491854885977276,1742,29.25629978307027,11,0.4972744535655194,0
373,M4,82.39278173552735,0.6317732368732474,4544,36.115890662737286,13,0.6544033962361764,1
374,M1,59.40381165588883,0.7070946907414636,2937,26.08161815530134,7,0.5391109507312977,0
375,M4,74.49746815790124,0.5070392351307114,1524,19.087936146050698,13,0.4739486603586945,0
376,M4,120.32789614413473,0.5450780036466086,9902,15.287088268889583,2,0.7182143742439329,1
377,M1,69.0414822403933,0.3593111158109558,5989,32.6253697964381,6,0.2367230444656433,0
378,M2,92.14347274595193,0.5345897753795739,7005,21.96102216443681,9,0.5073065526532404,0
379,M1,56.06925931255932,0.3810787743514487,3504,19.040247242944385,20,0.2144914946190453,0
380,M4,70.80824246385053,0.7668889425292436,1900,19.435293452334744,2,0.6754464858214984,1
381,M2,104.8955737273181,0.4903918311268079,5735,18.73034454892968,18,0.5847215042296762,0
382,M4,57.44597242985277,0.6006229958810629,7192,30.048642236651705,16,0.3436751172103581,0
383,M1,104.4474681634305,0.694451034494713,4536,30.41166777407552,12,0.6786545839168353,1
384,M1,83.49083436516327,0.581276766589873,9142,26.7025045486643,7,0.4950209163653538,0
385,M4,56.84439216011394,0.6935310379484865,2077,24.972058875432232,7,0.5419057693187208,0
386,M3,83.07733290098543,0.5537852636296451,7502,20.50209549909115,17,0.4001925566707957,0
387,M3,90.28272655148618,0.5496346476071234,2905,21.64990788437193,13,0.5162894274481191,0
388,M1,82.21456435777311,0.3803556557540643,5266,20.56455866939573,11,0.3826439534298305,0
389,M1,38.88139256944766,0.3660340835303506,7039,30.409098115446884,6,0.0984386121273884,0
390,M3,55.13152602825218,0.4769067002242215,7897,20.553311714047634,23,0.244397638351216,0
391,M3,65.79017265484434,0.537594028076162,3677,17.58739171096139,14,0.3526652164242451,0
392,M4,68.64079335312427,0.400806533057891,3751,24.62375921723877,6,0.3319544600206433,0
393,M4,80.42777859521001,0.3760812876896307,4181,15.41477637117112,6,0.3802458688995723,0
394,M3,74.49400083675789,0.3423027613223242,5770,28.85446237421256,2,0.2778719970027554,0
395,M4,42.90357003121483,0.51841662340994,7872,25.262774410050667,22,0.2403677556849413,0
396,M4,76.33357754891087,0.3826560900908957,3036,29.72616913486336,20,0.2935861466808375,0
397,M2,81.77278093333246,0.5830708525742009,1443,22.03369613371362,15,0.5306147709616719,0
398,M4,79.29373931007436,0.466522538617568,965,18.68560421437254,17,0.4450556125772211,0
399,M1,90.3657251998534,0.441091997204472,9689,19.69378712460396,8,0.3878384153545102,0
400,M4,86.82139270109347,0.4154761892028616,5063,21.235665095325345,5,0.4492796868412689,0
401,M4,79.4103132709093,0.4899013966836297,1307,24.384693130931463,17,0.3525481921282729,0
402,M3,68.90312460508224,0.5688586152144363,7211,18.541562276414982,20,0.4178265542106009,0
403,M1,36.78399119744367,0.6980616597959008,5367,21.724411414825973,1,0.3801002348547014,0
404,M4,77.89949925917969,0.2902610883892796,2034,23.23672861855984,22,0.2495206292389131,0
405,M4,74.09929460380167,0.5043698980102814,8945,28.68858168524197,18,0.4402037440221825,0
406,M2,74.99436929695959,0.4867388483073881,8314,22.89542319046504,15,0.4130610857972552,0
407,M4,42.83924688551863,0.5433141196149709,6353,15.335882226041845,5,0.3230596678726999,0
408,M4,47.60645420082417,0.5325825854985239,1081,24.69691187642025,7,0.2709471840531538,0
409,M2,91.9525982978271,0.5037575396296785,6532,23.14696113334841,18,0.4447976904478292,0
410,M3,70.79719107492184,0.4032529140749395,5970,23.389900227946285,6,0.3525393286901669,0
411,M4,84.28128899157117,0.3875368289090966,10074,18.97432302004235,22,0.3963671054694018,0
412,M2,72.11006528360164,0.569313447924547,4763,19.35623521537249,21,0.5265139600851393,0
413,M1,70.68051140004987,0.4974102517603918,2376,23.783131630720924,5,0.3796967312798249,0
414,M3,90.5080522042225,0.6833427551263571,7306,21.87359812568488,19,0.7675079113188014,1
415,M1,61.73359387598111,0.5325496478405732,9164,23.062864873434755,10,0.3329206004449312,0
416,M1,70.18894604078348,0.4308454784550224,6329,28.81508687314456,15,0.3374255673110332,0
417,M2,60.97598753303198,0.3637727245746824,2864,18.14420915701626,10,0.1781857608113229,0
418,M4,61.396505640441234,0.3396084346500055,6075,26.943105899072613,16,0.1766787753183815,0
419,M2,63.39245371504312,0.3538566087597415,1955,16.063136851661294,12,0.176672276378775,0
420,M2,74.93459097082565,0.5618783181740279,7178,26.63732250755252,18,0.4541386444580391,0
421,M2,60.466152635372325,0.5447563332163561,8509,18.965447560348515,23,0.3986778395816606,0
422,M2,94.37967359107836,0.4241993496005365,4175,32.39677765248647,1,0.3913696816080591,0
423,M3,52.08124885057295,0.7165848237435511,8491,20.064042025379063,16,0.4023993158304983,0
424,M4,67.4671616961412,0.4870054435700095,4907,27.13661727786723,22,0.318554284809821,0
425,M1,61.387916931399175,0.526078859384008,3036,29.937065333271505,6,0.3527515226116866,0
426,M1,99.5665124353308,0.6924511782914046,5867,16.614600325463545,3,0.7785979259962044,1
427,M4,73.6540424299524,0.534632277292371,6794,18.953382493753885,2,0.5270068308729902,0
428,M1,91.08895479952432,0.4821522085826875,3360,15.9448416550655,2,0.4779287064961406,0
429,M4,39.07957800877738,0.3743145471110408,6972,20.74940151780249,13,0.1372933130067084,0
430,M1,74.84128481796539,0.310317305729086,2462,28.301049190737864,9,0.2228518045602341,0
431,M2,87.6899473039028,0.3917667026769006,4806,22.06167542936634,16,0.4179502001175448,0
432,M1,70.36934386488194,0.4616481038492858,8547,24.04174284287767,5,0.3805855862397687,0
433,M4,90.47939078241475,0.3076835020087289,4830,14.164118037482778,23,0.4085353242886908,0
434,M4,59.967342766566446,0.4282120187933861,3024,32.1114740506531,21,0.3239516132189673,0
435,M4,98.31678071999964,0.5254288784426792,4119,35.528017351130835,7,0.5775517201945286,0
436,M4,116.78432789704271,0.4340720979032706,7205,23.947312620951173,13,0.660200583811123,1
437,M4,62.14271777302165,0.4881884411069328,8059,17.9845470827161,20,0.2859545026464387,0
438,M3,61.147551797989806,0.4691710127760072,5600,30.066193298169164,13,0.3638114691028088,0
439,M3,98.39582213147018,0.5668567900212295,4513,29.35268618152659,7,0.6232295184492044,1
440,M1,102.29757146372356,0.3528663108071274,3446,23.38376727414142,10,0.4600247383176377,0
441,M4,60.73354557295988,0.6603667267263034,1079,23.332540404325805,15,0.4988150855908408,0
442,M1,62.079588485335655,0.4134018203168168,3264,31.638381494612748,21,0.336373921320611,0
443,M4,65.42550209906643,0.4792258135130068,2992,15.181646705425097,6,0.3475445118434991,0
444,M4,43.14348964220232,0.5285107780612689,1885,30.13760077300533,5,0.3176106877525366,0
445,M3,52.432554905311214,0.5674832418917992,9343,21.137263819510963,23,0.3201034730382336,0
446,M3,49.9926024075711,0.6184267866140347,7596,19.072314515179634,2,0.4006356447183663,0
447,M2,53.61912063133166,0.4670836137894083,7645,23.89820551452,21,0.3397932483804263,0
448,M3,69.55302364096298,0.4285972257049122,2329,19.82651774792951,15,0.3097759672921243,0
449,M2,73.6889979569399,0.4975344603844684,1504,18.686130023110422,16,0.437715626491006,0
450,M2,103.34913880785044,0.4331402389613609,7457,33.45189887700692,19,0.4813507513723881,0
451,M2,49.69883102644884,0.5744321779603493,6188,27.80507750919398,9,0.2972365784937487,0
452,M2,90.33148582498066,0.4245947436100132,4484,31.25871772741135,22,0.5098098799282541,0
453,M2,65.70780989596422,0.5205234629918201,6072,28.326316959436436,19,0.3491634261001415,0
454,M1,67.77711238291543,0.4459814453932214,2222,25.86476972589588,7,0.3599586561344337,0
455,M3,81.59786681326752,0.2991692568142701,8601,25.012109848030452,4,0.3052052677664368,0
456,M2,48.29457352382816,0.4467402206789517,8774,23.21301625046477,3,0.2135933895099327,0
457,M4,79.19753585045208,0.6001147982918851,5156,22.993177259424048,20,0.4502523995244447,0
458,M3,72.59424045705076,0.4657931528481958,272,14.334765718081304,11,0.3995278757549128,0
459,M3,78.19233276060339,0.4389699720395693,5417,35.67036077490506,1,0.3546221884837037,0
460,M2,75.45821014573472,0.5679955636779892,1868,17.390179069079206,6,0.5666711102565053,0
461,M1,118.16888575297916,0.3513528359365132,2839,17.748308636784905,11,0.5855685855977638,0
462,M2,56.59488463511158,0.5983688924736315,5542,35.520291463569855,1,0.4530745882977408,0
463,M1,59.99043459968893,0.5438059107366546,9012,22.988582970163723,21,0.3912797951507239,0
464,M4,57.486726424101874,0.293761353092157,3407,24.900149126825585,7,0.2497417392169877,0
465,M3,58.06095005791289,0.735510903729726,8481,25.22271565658705,6,0.5796170246573183,0
466,M4,57.84075824013084,0.2736806106028094,4492,17.195942843112167,14,0.1905072192466365,0
467,M1,94.44720296722684,0.5846185455553351,9629,14.86832271538977,2,0.6517295026345087,1
468,M1,98.07302747375248,0.6664390043845632,5981,23.552374055881494,4,0.6884665823473614,1
469,M4,58.72299064592854,0.5433971774267694,4920,21.84763737408721,11,0.2509395685477996,0
470,M1,53.8733904209924,0.6210940368220039,3871,22.971258975785748,15,0.4756007900648539,0
471,M4,79.85441425871147,0.4033478943592503,2031,27.749534884908805,18,0.4133131573689186,0
472,M3,58.9961532013461,0.5933967742163836,9955,30.18588653530816,1,0.3813558391735613,0
473,M4,84.09122247333552,0.5692900113831352,3598,30.07890362748777,3,0.4971962187824879,0
474,M3,74.64114123004119,0.4621195113740214,5165,18.65138034443031,3,0.3956215619639332,0
475,M4,39.23443868355763,0.5502939544055179,8650,24.70311986035488,7,0.3310168805043502,0
476,M1,100.50543495890231,0.5434792638722498,9803,18.14209050308195,1,0.6830074355909401,1
477,M4,105.35946711177375,0.3079174758894502,7090,17.90724377473848,11,0.4434242262196083,0
478,M1,58.37634713754009,0.6462374314078968,4601,16.561491794037746,6,0.4829800007645012,0
479,M4,61.623221241278415,0.3054500720595939,8203,33.728269455432695,20,0.2055952472780608,0
480,M4,75.29240872529529,0.5812756066560537,8491,26.16339061504642,3,0.5626037577244527,0
481,M2,77.74715818785631,0.6447344646532872,5135,24.440123700541637,19,0.5756375902412312,0
482,M1,83.362517415524,0.3167826499255365,5378,26.4033347761901,2,0.3653649849490545,0
483,M2,111.40262340244816,0.4401217852088625,3040,22.078556386824022,18,0.5892251987647235,0
484,M1,67.25911532347135,0.3056324821964513,7787,30.671532858047232,12,0.2717522976348703,0
485,M2,52.85738328016086,0.4839285206387715,7129,22.857790101800312,10,0.2784845475394545,0
486,M3,42.31148238146876,0.3722263011743321,3616,32.37462882763059,5,0.2011877038086353,0
487,M4,56.37134824113016,0.6224665595682555,736,19.595339676824533,9,0.3853993406792238,0
488,M1,68.11528447737304,0.5652990048223605,7387,22.718579259438183,2,0.5647061490049136,0
489,M1,106.31086809071444,0.5509394528109228,2143,25.92422239838658,2,0.7805455295082037,1
490,M4,59.60853754557783,0.4256025325470888,5797,25.260103092152413,6,0.2765524721791731,0
491,M1,72.72097029065559,0.5646331772093998,8384,28.10235234376237,10,0.4033545527521152,0
492,M1,69.79120138306389,0.3672158034489837,6997,27.39277759622832,18,0.2384646594513848,0
493,M2,92.93039745283514,0.3232972880776828,5092,21.51736260713908,12,0.4450014867996478,0
494,M1,119.37099673535602,0.5293288999275187,5484,27.66079751306205,4,0.8284572124342318,1
495,M3,59.39176521741622,0.6417782636925378,3410,21.82220442766177,22,0.5356228299067444,0
496,M3,58.28035821038255,0.4884827709005508,2671,41.92617817294546,21,0.2166089354070759,0
497,M4,90.20892724879656,0.3938058666862671,1814,19.56254630832252,17,0.4292638952921613,0
498,M1,86.18900404502888,0.4508151621189475,4687,24.023305733014634,15,0.4646768873518262,0
499,M4,107.58436890812764,0.6043875852259698,8239,26.08555963851169,6,0.6605283716483468,1
500,M3,80.79713880035192,0.4287850082709541,8130,19.6050636595494,16,0.3826174848124908,0
501,M1,64.2183241243592,0.595056105811346,1680,31.973310471423652,17,0.3917467897853818,0
502,M1,80.82105305306905,0.4162610882841101,3788,25.77981211955892,3,0.4114099834646292,0
503,M4,91.62037645852268,0.4934729805257195,7238,24.82568539899104,10,0.526747271747665,0
504,M3,85.260792214018,0.6204100179097822,6362,21.435165170594416,5,0.554481751466965,0
505,M1,80.40156050081197,0.4934001831443037,5436,21.04173537475424,14,0.4492237701455242,0
506,M4,92.7021234138802,0.5125140708236663,3992,20.38235326918784,21,0.4685660920262413,0
507,M3,92.3869055763536,0.5084023846291434,7438,24.074339271641705,13,0.5268803093856312,0
508,M4,95.58273678334146,0.4391822501585205,6440,23.56380825551413,6,0.5495245115735835,0
509,M2,84.06516442631228,0.462183036394486,6583,24.56717843721062,12,0.4294165950591467,0
510,M1,68.21143889475059,0.5231895933470414,2535,20.89357992814041,8,0.3293520841326544,0
511,M2,70.93919326225172,0.6933355266098159,6675,30.088254001769,5,0.6297435695695693,1
512,M3,94.5902336716136,0.5540792998730825,2156,27.71139596397656,15,0.5958307983878576,0
513,M2,53.88779193237057,0.375866248748509,4359,23.192634712462777,16,0.2574105765459014,0
514,M2,76.58599087257028,0.4798958663805877,3423,20.571677278304204,1,0.5116294149747501,0
515,M3,60.73886808678356,0.3874527715430432,10297,25.37027921845997,16,0.321968558670817,0
516,M4,71.5666468041429,0.5917903534203366,5738,35.52222084316848,5,0.550435430448542,0
517,M2,95.74810778360316,0.518108325535137,2830,33.62792505492891,3,0.5924989780440835,0
518,M4,74.07640781782479,0.4154992155448759,7309,16.70928233526425,20,0.4028388821908831,0
519,M2,70.30696161028978,0.5958973322658285,4685,30.160600274277066,15,0.4533645831202876,0
520,M4,42.00096797595166,0.2797239309321229,4621,24.765473163040472,13,0.0892659136421919,0
521,M3,82.47009777927047,0.318795301005669,9179,28.161237806375315,16,0.375698848556059,0
522,M2,82.68165559303662,0.3850192870543919,9396,27.602482989181016,23,0.3611397097554416,0
523,M3,114.70392084556345,0.5629895654760321,6193,27.011209954581364,11,0.6739090801345242,1
524,M2,62.95418088089133,0.7759942309391675,5048,27.890037765701443,21,0.5974367170641671,0
525,M3,72.86059185901203,0.752257267344422,3260,32.05510585150765,2,0.7345871766803603,1
526,M3,75.42333824067211,0.6427965960802567,7126,30.78071050328307,22,0.5108797902337435,0
527,M2,102.16914559371584,0.4894816149081176,9350,14.790768847834348,6,0.6421668605573081,1
528,M2,67.50818339157978,0.4278811896177761,2444,22.90547064713914,6,0.18710771712184,0
529,M2,75.23166605070715,0.3526583974988234,2730,13.901233715963455,14,0.3426522624295672,0
530,M1,82.42183331154955,0.3960296621147921,6721,24.633943300254533,11,0.3837244410308611,0
531,M4,73.57663299449783,0.4659478661538271,1428,15.85762630203674,8,0.3196596422963035,0
532,M1,62.07145704474342,0.4029247673567239,6347,28.05662219612568,8,0.3261421268243882,0
533,M1,76.31904243389037,0.4064384376340205,8300,25.147844388122127,1,0.3745832555714408,0
534,M3,89.76347144200498,0.2477738924979395,10871,21.470528381660795,21,0.345668907257807,0
535,M2,50.69944914233678,0.5592799752492668,1823,22.52787693020403,7,0.3501494230310965,0
536,M4,72.76465318396085,0.4638048402596531,5015,27.1704600242407,6,0.3007556584322428,0
537,M3,57.385784640070696,0.5247659397255056,3579,19.653237735945343,21,0.3285733069717345,0
538,M1,94.62528708976252,0.6842550697632965,6412,20.685075440764223,8,0.8243612163172035,1
539,M2,39.59741836426021,0.2638453224824476,7326,20.77006007214744,19,0.1287243198345922,0
540,M3,59.58158599700926,0.2703090079672959,4217,23.67271528625281,22,0.0978106690785042,0
541,M2,77.15008173010561,0.5109003482608979,3258,20.513810326960023,21,0.3945037179642524,0
542,M3,100.53617916258196,0.5250949751093464,8612,20.436578574027624,20,0.7275030024808752,1
543,M2,69.4958578941386,0.6924861274359333,3847,28.110307048776583,8,0.6503588666438889,1
544,M1,58.05168101734653,0.3866954500713606,4811,34.15097497056348,14,0.2099271226836618,0
545,M4,108.26551398045338,0.5979000101888369,7991,30.031077384576932,18,0.6948196466982397,1
546,M1,41.07046957476262,0.4172305314097209,3279,27.499623051909573,16,0.1696286109152016,0
547,M4,23.69443921647579,0.4456371465153466,2768,25.38683319412027,9,0.1358646712513296,0
548,M2,78.22590655060371,0.7416094697782855,4093,24.9961687138284,15,0.8353476495340718,1
549,M3,60.2937537079724,0.4139248197993538,6371,18.458918466166143,10,0.1853634752336933,0
550,M1,49.16934299347725,0.5775662382580908,7834,22.640998406820177,22,0.3129234665000875,0
551,M4,81.62039683422488,0.5457020520679227,7909,23.67102847927764,16,0.5345239537346412,0
552,M1,76.19676440325014,0.6595674588533491,5052,22.90412538357667,4,0.5510999669778713,0
553,M4,58.88780243653704,0.3913637550044816,6504,23.44740803337899,20,0.3435952115138079,0
554,M1,44.83765131785192,0.5703877642550865,3331,25.692792345768755,13,0.2818723889397838,0
555,M4,86.97587041342464,0.4048968351171285,3593,19.94520180590913,22,0.4455438016071148,0
556,M4,83.53551324731988,0.6152639188443038,3507,21.46784973293025,5,0.4962273067121931,0
557,M2,69.85130286899904,0.4124685368535977,2952,20.01977997630964,22,0.3357120118376642,0
558,M4,106.19766693732596,0.5195190807239228,9670,5.670480670495755,7,0.6871064935040362,1
559,M2,50.26531737883402,0.4911601529021955,6949,18.11863946279697,23,0.2263616134865304,0
560,M4,39.88806064739723,0.5706577461292704,6764,28.052704555763068,9,0.2746342570645603,0
561,M3,55.29240585433825,0.4747571146931429,7323,28.365156915210637,8,0.3227790138507301,0
562,M3,71.30067031048105,0.6311752267983683,8775,14.035060228285666,16,0.5260920207111556,0
563,M3,75.25842922634277,0.5196296184075757,1769,21.509176599355527,6,0.394064236325189,0
564,M4,65.85175751164644,0.3423524859822136,7027,25.653514118798785,16,0.2015752433044049,0
565,M2,76.77175582555917,0.6059644041934794,2226,32.46404563140218,6,0.5825562438711364,0
566,M2,44.17288487086161,0.4346873211180226,1933,22.35411131167008,14,0.1396672908606279,0
567,M4,99.04310532614096,0.5049418863859427,5970,25.60662496756776,21,0.4976779973662064,0
568,M3,69.93844015563195,0.3791594466347094,9710,27.82719581145052,1,0.3359075739883951,0
569,M3,92.03625681957686,0.5954408075399915,6841,28.44219242681036,9,0.7127396909817832,1
570,M2,76.82775568197995,0.2877953602201594,3354,28.992587942346763,13,0.2344448904450501,0
571,M3,80.59139285505526,0.7609636513325978,7037,22.57845394490491,19,0.9406576687030196,1
572,M1,81.09501875883984,0.5154354941952421,8133,32.00113315699495,17,0.6039130549577603,0
573,M2,79.46444751151542,0.5769800402070139,5918,22.070910971007244,11,0.461743088013941,0
574,M3,83.73180570409058,0.3830711866370588,8422,31.56628276536458,8,0.4775711111524616,0
575,M2,96.38626965377163,0.5084362726095489,3716,24.71581971804151,23,0.5808989235713665,0
576,M1,74.24026098722932,0.5900594588258673,2942,23.45227190910403,5,0.4708968412775307,0
577,M2,84.84117792945142,0.5778565480701093,4669,16.493523764305106,10,0.5487329081912453,0
578,M2,67.80437092071135,0.5361979783013973,8030,18.27038992219542,7,0.446802016220883,0
579,M2,99.61810947397946,0.4540860892987769,6025,24.444952427127237,10,0.5794082960428255,0
580,M2,55.925167875359165,0.4974595486266642,1534,32.96528945444822,4,0.2799663954240876,0
581,M1,105.34372107925584,0.4354529497113051,1099,30.24988516086493,9,0.5791738251433629,0
582,M4,67.66979992629268,0.493805801280645,5060,28.65701192601886,14,0.3698627906935759,0
583,M2,40.88103561373799,0.6204228920984444,4797,27.629066267051503,2,0.376679245401116,0
584,M2,71.74658559634557,0.5669073176808429,2229,21.18902134914613,9,0.4612513525582134,0
585,M3,55.9780928942474,0.1739451985746011,7549,27.448246471872626,21,0.0756636724040457,0
586,M2,87.42486361168898,0.6673405331197155,759,16.318882854982654,1,0.5447502211781902,0
587,M3,55.22184616057708,0.5373839511653963,5032,29.433950927294,23,0.3454806490596158,0
588,M4,59.1016604411173,0.4841936781444279,8780,24.543378207581664,10,0.3455768852261931,0
589,M1,31.460106164438105,0.4743616833442016,7076,23.4508192982164,10,0.1480007136738435,0
590,M1,61.41510410860512,0.5736881898023858,1669,26.75746599160561,20,0.4653399191620755,0
591,M4,21.811278414440554,0.5754374212883905,4002,28.510922497745742,22,0.2527237605727382,0
592,M1,37.55688119737461,0.5423082298236149,3150,30.924658328696577,3,0.1328909142342527,0
593,M4,86.3777013550424,0.5023361883903381,3232,22.39410232100995,6,0.5178828269263673,0
594,M4,85.0575932378983,0.3989456915326506,2374,29.156167343999773,6,0.3773465490864185,0
595,M4,78.97160522182642,0.3392329410336187,6301,22.10024780274835,21,0.3072486277328488,0
596,M1,50.297690809881566,0.3853465803997644,6115,26.675640073449628,2,0.2248751623307074,0
597,M3,68.17699652616675,0.6072935967492662,2988,16.283334436179064,18,0.4759337726740146,0
598,M4,69.32288243007389,0.5971361133703191,1585,25.15362983906456,23,0.4873643018241,0
599,M2,47.5667066009627,0.5968599074597257,2680,18.886526640606,2,0.3100119443430601,0
600,M1,100.42899118048577,0.6130384747012999,6457,29.56647475841655,12,0.6668058866975297,1
601,M4,88.51534847528997,0.5966532146635957,6535,28.05078468233952,22,0.5691445902632849,0
602,M4,65.9417026059438,0.389941671835155,2951,22.69575671009244,5,0.2886205680353834,0
603,M2,68.9265473167164,0.5752402944275489,2675,27.302703231779176,20,0.4383416453313813,0
604,M3,76.28207099325984,0.613304527837273,4259,30.5749773167612,7,0.5161525848422188,0
605,M3,29.54047164557265,0.5243759830710146,3856,29.343932411930705,16,0.2664008236899858,0
606,M3,65.57112390397629,0.6029605250361023,2954,22.14563070836904,20,0.5048343346610867,0
